frame,timestamp,CMC_pos_x,CMC_pos_y,CMC_pos_z,CMC_rot_x,CMC_rot_y,CMC_rot_z,CMC_rot_w,MCP_pos_x,MCP_pos_y,MCP_pos_z,MCP_rot_x,MCP_rot_y,MCP_rot_z,MCP_rot_w,IP_pos_x,IP_pos_y,IP_pos_z,IP_rot_x,IP_rot_y,IP_rot_z,IP_rot_w,Tip_pos_x,Tip_pos_y,Tip_pos_z,Tip_rot_x,Tip_rot_y,Tip_rot_z,Tip_rot_w
93,1765942295889,0.0241747,0.0172301,-0.00417916,0.721331,0.084799,-0.0436831,-0.68599,0.0419862,-0,0,-1.18744e-08,-0.0125159,2.6077e-08,0.999922,0.0299928,-0,0,-4.19095e-08,-0.295691,2.23517e-08,0.955284,0.0252377,-0,0,0,0,0,1
94,1765942295922,0.0241747,0.0172301,-0.00417916,0.737888,0.0561121,-0.0188962,-0.672321,0.0419862,-0,0,-1.83543e-07,-0.0105068,-5.21541e-08,0.999945,0.0299928,-0,0,2.11876e-08,-0.223282,4.47035e-08,0.974754,0.0252377,-0,0,0,0,0,1
95,1765942295955,0.0241747,0.0172301,-0.00417916,0.773303,0.0428587,-0.0149424,-0.632409,0.0419862,-0,0,-2.59115e-08,-0.00826529,0,0.999966,0.0299928,-0,0,4.62169e-08,-0.164983,3.53903e-08,0.986296,0.0252377,-0,0,0,0,0,1
96,1765942295988,0.0241747,0.0172301,-0.00417916,0.799959,0.0345309,-0.0145839,-0.598883,0.0419862,-0,0,-9.19808e-08,-0.00652451,-4.28408e-08,0.999979,0.0299928,-0,0,1.4843e-08,-0.123681,6.33299e-08,0.992322,0.0252377,-0,0,0,0,0,1
97,1765942296021,0.0241747,0.0172301,-0.00417916,0.822646,0.026061,-0.0164022,-0.567719,0.0419862,-0,0,-3.09446e-08,-0.00473403,-2.37487e-08,0.999989,0.0299928,-0,0,7.50297e-08,-0.0879689,4.37722e-08,0.996123,0.0252377,-0,0,0,0,0,1
98,1765942296055,0.0241747,0.0172301,-0.00417916,0.835069,0.0221399,-0.0180252,-0.549405,0.0419862,-0,0,4.72937e-09,-0.00386292,-4.19095e-08,0.999993,0.0299928,-0,0,2.67755e-08,-0.0725841,7.17118e-08,0.997362,0.0252377,-0,0,0,0,0,1
99,1765942296088,0.0241747,0.0172301,-0.00417916,0.842326,0.0210729,-0.0169074,-0.538291,0.0419862,-0,0,1.88484e-08,-0.00372331,2.18861e-08,0.999993,0.0299928,-0,0,6.21658e-08,-0.0687215,-1.02445e-08,0.997636,0.0252377,-0,0,0,0,0,1
100,1765942296122,0.0241747,0.0172301,-0.00417916,0.843042,0.0217603,-0.0154084,-0.537187,0.0419862,-0,0,-5.62904e-08,-0.00388251,1.62981e-09,0.999992,0.0299928,-0,0,6.2515e-08,-0.0717708,-1.49012e-08,0.997421,0.0252377,-0,0,0,0,0,1
101,1765942296155,0.0241747,0.0172301,-0.00417916,0.836658,0.0229752,-0.0160827,-0.547006,0.0419862,-0,0,9.14261e-08,-0.00407188,-2.56114e-08,0.999992,0.0299928,-0,0,-3.99596e-08,-0.072481,4.84288e-08,0.99737,0.0252377,-0,0,0,0,0,1
102,1765942296188,0.0241747,0.0172301,-0.00417916,0.824998,0.0283094,-0.021966,-0.563999,0.0419862,-0,0,-1.09459e-07,-0.00448975,1.30385e-08,0.99999,0.0299928,-0,0,-6.28643e-08,-0.0842265,-2.14204e-08,0.996447,0.0252377,-0,0,0,0,0,1
103,1765942296222,0.0241747,0.0172301,-0.00417916,0.815347,0.0404306,-0.0489236,-0.575484,0.0419862,-0,0,-5.27361e-08,-0.00676426,1.11759e-08,0.999977,0.0299928,-0,0,8.5216e-08,-0.125383,-2.23517e-08,0.992108,0.0252377,-0,0,0,0,0,1
104,1765942296255,0.0241747,0.0172301,-0.00417916,0.833885,0.0712,-0.108854,-0.536393,0.0419862,-0,0,-8.28877e-08,-0.00924568,2.23517e-08,0.999957,0.0299928,-0,0,-7.45058e-08,-0.190823,-2.6077e-08,0.981624,0.0252377,-0,0,0,0,0,1
105,1765942296288,0.0241747,0.0172301,-0.00417916,0.863256,0.11544,-0.189251,-0.453482,0.0419862,-0,0,7.45058e-08,-0.00885555,2.23517e-08,0.999961,0.0299928,-0,0,-6.70552e-08,-0.253788,-3.72529e-08,0.96726,0.0252377,-0,0,0,0,0,1
106,1765942296321,0.0241747,0.0172301,-0.00417916,0.868511,0.157686,-0.265739,-0.387565,0.0419862,-0,0,-1.11759e-08,-0.00618727,-1.49012e-08,0.999981,0.0299928,-0,0,-2.98023e-08,-0.334886,6.70552e-08,0.942259,0.0252377,-0,0,0,0,0,1
107,1765942296354,0.0241747,0.0172301,-0.00417916,0.862513,0.159045,-0.303164,-0.37265,0.0419862,-0,0,3.72529e-08,-0.00334948,-2.23517e-07,0.999994,0.0299928,-0,0,1.49012e-08,-0.407896,3.72529e-07,0.913028,0.0252377,-0,0,0,0,0,1
108,1765942296388,0.0241747,0.0172301,-0.00417916,0.856682,0.15766,-0.31865,-0.373767,0.0419862,-0,0,3.72529e-09,-0.00151697,0,0.999999,0.0299928,-0,0,2.98023e-08,-0.470341,2.23517e-08,0.882485,0.0252377,-0,0,0,0,0,1
109,1765942296421,0.0241747,0.0172301,-0.00417916,0.853542,0.153833,-0.326342,-0.375902,0.0419862,-0,0,1.04308e-07,-0.0153673,1.49012e-08,0.999882,0.0299928,-0,0,-1.04308e-07,-0.518745,1.63913e-07,0.854929,0.0252377,-0,0,0,0,0,1
110,1765942296454,0.0241747,0.0172301,-0.00417916,0.852353,0.142837,-0.314169,-0.392924,0.0419862,-0,0,-8.9407e-08,-0.0726572,9.68576e-08,0.997357,0.0299928,-0,0,0,-0.525903,-1.49012e-07,0.850545,0.0252377,-0,0,0,0,0,1
111,1765942296487,0.0241747,0.0172301,-0.00417916,0.851627,0.129255,-0.304401,-0.40665,0.0419862,-0,0,-6.70552e-08,-0.123097,-2.23517e-08,0.992395,0.0299928,-0,0,2.98023e-08,-0.521797,2.98023e-08,0.85307,0.0252377,-0,0,0,0,0,1
112,1765942296520,0.0241747,0.0172301,-0.00417916,0.852364,0.121992,-0.299032,-0.411306,0.0419862,-0,0,-1.49012e-08,-0.153654,9.68576e-08,0.988125,0.0299928,-0,0,-5.96046e-08,-0.520711,-9.68575e-08,0.853733,0.0252377,-0,0,0,0,0,1
113,1765942296554,0.0241747,0.0172301,-0.00417916,0.851723,0.117385,-0.299065,-0.413942,0.0419862,-0,0,-4.09782e-08,-0.163054,-4.47035e-08,0.986617,0.0299928,-0,0,4.47035e-08,-0.522174,-5.21541e-08,0.852839,0.0252377,-0,0,0,0,0,1
114,1765942296587,0.0241747,0.0172301,-0.00417916,0.850953,0.114545,-0.300544,-0.415249,0.0419862,-0,0,-7.07805e-08,-0.165401,2.30968e-07,0.986226,0.0299928,-0,0,-1.49012e-07,-0.527807,-2.23517e-07,0.849364,0.0252377,-0,0,0,0,0,1
115,1765942296620,0.0241747,0.0172301,-0.00417916,0.852627,0.112575,-0.29715,-0.414795,0.0419862,-0,0,-5.58794e-08,-0.181076,9.68576e-08,0.983469,0.0299928,-0,0,-5.96046e-08,-0.518787,-2.75671e-07,0.854904,0.0252377,-0,0,0,0,0,1
116,1765942296654,0.0241747,0.0172301,-0.00417916,0.855042,0.114126,-0.295867,-0.410295,0.0419862,-0,0,6.33299e-08,-0.186999,-3.72529e-08,0.98236,0.0299928,-0,0,0,-0.512028,-2.23517e-08,0.858969,0.0252377,-0,0,0,0,0,1
117,1765942296687,0.0241747,0.0172301,-0.00417916,0.847941,0.117727,-0.293095,-0.425714,0.0419862,-0,0,7.45058e-09,-0.184842,2.98023e-08,0.982768,0.0299928,-0,0,0,-0.504066,8.19564e-08,0.863665,0.0252377,-0,0,0,0,0,1
118,1765942296720,0.0241747,0.0172301,-0.00417916,0.813454,0.139077,-0.279557,-0.490712,0.0419862,-0,0,8.56817e-08,-0.128968,-6.70552e-08,0.991649,0.0299928,-0,0,-2.98023e-08,-0.50042,1.11759e-07,0.865783,0.0252377,-0,0,0,0,0,1
119,1765942296754,0.0241747,0.0172301,-0.00417916,0.760234,0.167,-0.25503,-0.573685,0.0419862,-0,0,-1.49012e-08,-7.11232e-05,-2.23517e-08,1,0.0299928,-0,0,1.11759e-07,-0.511967,-2.98023e-08,0.859005,0.0252377,-0,0,0,0,0,1
120,1765942296787,0.0241747,0.0172301,-0.00417916,0.714774,0.154783,-0.127356,-0.670015,0.0419862,-0,0,9.31323e-09,-0.00730696,-3.72529e-08,0.999973,0.0299928,-0,0,-5.58794e-08,-0.423415,5.96046e-08,0.905936,0.0252377,-0,0,0,0,0,1
121,1765942296820,0.0241747,0.0172301,-0.00417916,-0.688879,-0.11571,0.0452767,0.714148,0.0419862,-0,0,2.67755e-08,-0.0132746,-2.98023e-08,0.999912,0.0299928,-0,0,-5.7742e-08,-0.33996,4.47035e-08,0.94044,0.0252377,-0,0,0,0,0,1
122,1765942296854,0.0241747,0.0172301,-0.00417916,0.709841,0.0735133,-0.00865719,-0.700461,0.0419862,-0,0,2.81143e-08,-0.0128937,-1.11759e-08,0.999917,0.0299928,-0,0,2.6077e-08,-0.262202,2.6077e-08,0.965013,0.0252377,-0,0,0,0,0,1
123,1765942296887,0.0241747,0.0172301,-0.00417916,0.747858,0.0535113,-0.00164997,-0.661696,0.0419862,-0,0,-1.46043e-07,-0.01128,7.45058e-09,0.999936,0.0299928,-0,0,6.48433e-08,-0.214878,0,0.976641,0.0252377,-0,0,0,0,0,1
124,1765942296920,0.0241747,0.0172301,-0.00417916,0.776331,0.0458995,-0.00184518,-0.62865,0.0419862,-0,0,-3.40515e-09,-0.0098062,2.98023e-08,0.999952,0.0299928,-0,0,5.82659e-08,-0.184948,-5.40167e-08,0.982748,0.0252377,-0,0,0,0,0,1
125,1765942296953,0.0241747,0.0172301,-0.00417916,0.793823,0.0433962,-0.00324297,-0.60659,0.0419862,-0,0,2.9162e-08,-0.00898508,-5.58794e-09,0.99996,0.0299928,-0,0,-5.521e-08,-0.167236,3.91155e-08,0.985917,0.0252377,-0,0,0,0,0,1
126,1765942296986,0.0241747,0.0172301,-0.00417916,0.808347,0.0403475,-0.00584728,-0.587293,0.0419862,-0,0,-2.34737e-07,-0.00854499,-3.1665e-08,0.999963,0.0299928,-0,0,1.25729e-07,-0.15065,3.91155e-08,0.988587,0.0252377,-0,0,0,0,0,1
127,1765942297020,0.0241747,0.0172301,-0.00417916,0.81913,0.0389684,-0.00639941,-0.572246,0.0419862,-0,0,6.44068e-08,-0.00830516,9.31323e-09,0.999965,0.0299928,-0,0,3.12721e-08,-0.143774,0,0.989611,0.0252377,-0,0,0,0,0,1
128,1765942297053,0.0241747,0.0172301,-0.00417916,0.82393,0.0391703,-0.00681256,-0.565295,0.0419862,-0,0,1.53057e-07,-0.00793213,-3.72529e-09,0.999969,0.0299928,-0,0,-8.6482e-08,-0.143631,2.23517e-08,0.989631,0.0252377,-0,0,0,0,0,1
129,1765942297086,0.0241747,0.0172301,-0.00417916,0.822105,0.0376138,-0.0315605,-0.567215,0.0419862,-0,0,-9.62755e-08,-0.00928397,9.31323e-09,0.999957,0.0299928,-0,0,-2.35159e-08,-0.16014,-5.02914e-08,0.987094,0.0252377,-0,0,0,0,0,1
130,1765942297119,0.0241747,0.0172301,-0.00417916,0.835185,0.0308186,-0.0884534,-0.541934,0.0419862,-0,0,-6.10016e-08,-0.0112388,-1.39698e-08,0.999937,0.0299928,-0,0,-3.35276e-08,-0.190917,-1.11759e-08,0.981606,0.0252377,-0,0,0,0,0,1
131,1765942297152,0.0241747,0.0172301,-0.00417916,0.862155,0.0776477,-0.168433,-0.471477,0.0419862,-0,0,-2.04891e-08,-0.0127991,3.72529e-08,0.999918,0.0299928,-0,0,9.31323e-08,-0.269821,-3.72529e-08,0.96291,0.0252377,-0,0,0,0,0,1
132,1765942297185,0.0241747,0.0172301,-0.00417916,0.882648,0.13332,-0.260495,-0.367834,0.0419862,-0,0,-1.11759e-07,-0.00961551,-2.23517e-08,0.999954,0.0299928,-0,0,2.23517e-08,-0.353161,1.49012e-08,0.935563,0.0252377,-0,0,0,0,0,1
133,1765942297219,0.0241747,0.0172301,-0.00417916,0.87479,0.143224,-0.312838,-0.341119,0.0419862,-0,0,7.45058e-08,-0.00640717,1.49012e-08,0.999979,0.0299928,-0,0,0,-0.392134,-6.70552e-08,0.919908,0.0252377,-0,0,0,0,0,1
134,1765942297252,0.0241747,0.0172301,-0.00417916,0.865739,0.147702,-0.336273,-0.340002,0.0419862,-0,0,-3.35276e-08,-0.00329754,-9.68575e-08,0.999995,0.0299928,-0,0,6.70552e-08,-0.446438,2.75671e-07,0.894815,0.0252377,-0,0,0,0,0,1
135,1765942297285,0.0241747,0.0172301,-0.00417916,0.858934,0.152985,-0.348526,-0.342574,0.0419862,-0,0,7.82311e-08,-0.000158787,3.72529e-08,1,0.0299928,-0,0,-7.45058e-08,-0.506816,-1.71363e-07,0.862054,0.0252377,-0,0,0,0,0,1
136,1765942297318,0.0241747,0.0172301,-0.00417916,0.860914,0.14454,-0.337609,-0.352073,0.0419862,-0,0,9.31323e-08,-0.058423,-3.72529e-08,0.998292,0.0299928,-0,0,-2.98023e-08,-0.515066,-1.49012e-08,0.857151,0.0252377,-0,0,0,0,0,1
137,1765942297351,0.0241747,0.0172301,-0.00417916,0.856384,0.133595,-0.328995,-0.374862,0.0419862,-0,0,-7.45058e-08,-0.106812,-7.45058e-09,0.994279,0.0299928,-0,0,0,-0.519655,9.68576e-08,0.854376,0.0252377,-0,0,0,0,0,1
138,1765942297385,0.0241747,0.0172301,-0.00417916,0.856383,0.12644,-0.324881,-0.380885,0.0419862,-0,0,-9.68576e-08,-0.121683,8.19564e-08,0.992569,0.0299928,-0,0,4.47035e-08,-0.52439,-2.98023e-08,0.851478,0.0252377,-0,0,0,0,0,1
139,1765942297418,0.0241747,0.0172301,-0.00417916,0.858888,0.122327,-0.319133,-0.381447,0.0419862,-0,0,-2.98023e-08,-0.14492,9.68576e-08,0.989443,0.0299928,-0,0,-2.98023e-08,-0.523029,-7.45058e-09,0.852315,0.0252377,-0,0,0,0,0,1
140,1765942297451,0.0241747,0.0172301,-0.00417916,0.859963,0.114126,-0.315447,-0.38462,0.0419862,-0,0,-1.11759e-08,-0.173752,-9.68575e-08,0.984789,0.0299928,-0,0,7.45058e-08,-0.516559,7.45058e-09,0.856252,0.0252377,-0,0,0,0,0,1
141,1765942297485,0.0241747,0.0172301,-0.00417916,0.859405,0.112892,-0.315549,-0.386145,0.0419862,-0,0,5.21541e-08,-0.176203,-8.19564e-08,0.984354,0.0299928,-0,0,1.49012e-08,-0.519334,-6.70552e-08,0.854572,0.0252377,-0,0,0,0,0,1
142,1765942297518,0.0241747,0.0172301,-0.00417916,0.861149,0.112787,-0.313246,-0.38416,0.0419862,-0,0,-8.19564e-08,-0.181039,4.47035e-08,0.983476,0.0299928,-0,0,2.98023e-08,-0.514971,-3.72529e-08,0.857207,0.0252377,-0,0,0,0,0,1
143,1765942297551,0.0241747,0.0172301,-0.00417916,0.864488,0.11667,-0.315106,-0.373839,0.0419862,-0,0,-5.58793e-08,-0.168498,-2.98023e-08,0.985702,0.0299928,-0,0,5.96046e-08,-0.511358,-2.98023e-08,0.859368,0.0252377,-0,0,0,0,0,1
144,1765942297584,0.0241747,0.0172301,-0.00417916,0.860595,0.130751,-0.343285,-0.352754,0.0419862,-0,0,3.72529e-08,-0.0527937,-8.19564e-08,0.998605,0.0299928,-0,0,-2.23517e-08,-0.534358,1.11759e-07,0.845258,0.0252377,-0,0,0,0,0,1
145,1765942297618,0.0241747,0.0172301,-0.00417916,0.854405,0.12588,-0.350998,-0.361867,0.0419862,-0,0,-1.49012e-08,-0.001674,1.04308e-07,0.999999,0.0299928,-0,0,-5.96047e-08,-0.517394,-2.23517e-08,0.855747,0.0252377,-0,0,0,0,0,1
146,1765942297651,0.0241747,0.0172301,-0.00417916,0.833044,0.11322,-0.292474,-0.455718,0.0419862,-0,0,-2.23517e-08,-0.00539187,-9.68575e-08,0.999985,0.0299928,-0,0,5.96047e-08,-0.471065,5.96047e-08,0.882098,0.0252377,-0,0,0,0,0,1
147,1765942297684,0.0241747,0.0172301,-0.00417916,0.795558,0.104976,-0.190853,-0.565369,0.0419862,-0,0,-4.47035e-08,-0.0114397,-2.23517e-08,0.999935,0.0299928,-0,0,5.96047e-08,-0.390119,1.49012e-08,0.920764,0.0252377,-0,0,0,0,0,1
148,1765942297717,0.0241747,0.0172301,-0.00417916,0.744998,0.0816937,-0.0804767,-0.657136,0.0419862,-0,0,4.23752e-08,-0.014102,-7.45058e-09,0.999901,0.0299928,-0,0,-6.33299e-08,-0.300713,8.56817e-08,0.953715,0.0252377,-0,0,0,0,0,1
149,1765942297751,0.0241747,0.0172301,-0.00417916,0.734008,0.0567958,-0.0285838,-0.676158,0.0419862,-0,0,-1.94996e-08,-0.0135351,3.72529e-09,0.999908,0.0299928,-0,0,-4.74975e-08,-0.252497,-2.23517e-08,0.967598,0.0252377,-0,0,0,0,0,1
150,1765942297784,0.0241747,0.0172301,-0.00417916,0.746563,0.0455505,-0.0162465,-0.663555,0.0419862,-0,0,-1.58991e-07,-0.0125438,-3.72529e-09,0.999921,0.0299928,-0,0,4.98258e-08,-0.22727,-2.79397e-08,0.973832,0.0252377,-0,0,0,0,0,1
151,1765942297817,0.0241747,0.0172301,-0.00417916,0.761976,0.0433805,-0.0108026,-0.646061,0.0419862,-0,0,-5.42641e-08,-0.0122062,1.86265e-09,0.999925,0.0299928,-0,0,4.13274e-08,-0.222834,1.30385e-08,0.974856,0.0252377,-0,0,0,0,0,1
152,1765942297850,0.0241747,0.0172301,-0.00417916,0.776593,0.0424918,-0.00887226,-0.628505,0.0419862,-0,0,-1.218e-08,-0.011711,7.45058e-09,0.999931,0.0299928,-0,0,-8.73115e-10,-0.213784,-1.49012e-08,0.976881,0.0252377,-0,0,0,0,0,1
153,1765942297884,0.0241747,0.0172301,-0.00417916,0.791124,0.0398397,-0.00981238,-0.610277,0.0419862,-0,0,-9.23319e-09,-0.0117183,7.45058e-09,0.999931,0.0299928,-0,0,-3.49246e-08,-0.204406,2.98023e-08,0.978886,0.0252377,-0,0,0,0,0,1
154,1765942297917,0.0241747,0.0172301,-0.00417916,0.799017,0.038306,-0.0126874,-0.599953,0.0419862,-0,0,9.08676e-08,-0.0109731,5.58794e-09,0.99994,0.0299928,-0,0,2.79397e-09,-0.196841,3.91156e-08,0.980435,0.0252377,-0,0,0,0,0,1
155,1765942297950,0.0241747,0.0172301,-0.00417916,0.7977,0.0364056,-0.0151239,-0.601765,0.0419862,-0,0,-5.59376e-08,-0.0109179,-5.58794e-09,0.99994,0.0299928,-0,0,1.00001e-07,-0.194365,-2.6077e-08,0.980929,0.0252377,-0,0,0,0,0,1
156,1765942297983,0.0241747,0.0172301,-0.00417916,0.78639,0.0332752,-0.0197585,-0.616517,0.0419862,-0,0,-6.05214e-08,-0.0101997,-1.67638e-08,0.999948,0.0299928,-0,0,2.32831e-10,-0.182234,4.28408e-08,0.983255,0.0252377,-0,0,0,0,0,1
157,1765942298017,0.0241747,0.0172301,-0.00417916,0.772712,0.0301007,-0.0271913,-0.63346,0.0419862,-0,0,4.67117e-08,-0.00922077,4.56348e-08,0.999958,0.0299928,-0,0,-1.35275e-07,-0.167568,-7.63684e-08,0.985861,0.0252377,-0,0,0,0,0,1
158,1765942298050,0.0241747,0.0172301,-0.00417916,0.772627,0.0264431,-0.0651158,-0.630958,0.0419862,-0,0,9.5868e-08,-0.00829718,1.30385e-08,0.999966,0.0299928,-0,0,-8.70787e-08,-0.149389,-4.65661e-09,0.988778,0.0252377,-0,0,0,0,0,1
159,1765942298083,0.0241747,0.0172301,-0.00417916,0.810616,0.0266088,-0.127552,-0.570897,0.0419862,-0,0,-1.78814e-07,-0.00734601,5.02914e-08,0.999973,0.0299928,-0,0,6.61239e-08,-0.142799,-5.4948e-08,0.989752,0.0252377,-0,0,0,0,0,1
160,1765942298116,0.0241747,0.0172301,-0.00417916,0.873713,0.0317747,-0.201888,-0.441425,0.0419862,-0,0,5.4948e-08,-0.0057766,-4.84288e-08,0.999983,0.0299928,-0,0,-2.6077e-08,-0.121925,1.09896e-07,0.992539,0.0252377,-0,0,0,0,0,1
161,1765942298150,0.0241747,0.0172301,-0.00417916,0.907777,0.0114955,-0.255064,-0.332793,0.0419862,-0,0,2.64336e-08,-0.00510477,4.42378e-09,0.999987,0.0299928,-0,0,-4.84288e-08,-0.110733,5.89061e-08,0.99385,0.0252377,-0,0,0,0,0,1
162,1765942298183,0.0241747,0.0172301,-0.00417916,0.921233,-0.0258705,-0.263117,-0.285359,0.0419862,-0,0,-4.74975e-08,-0.00469849,8.19564e-08,0.999989,0.0299928,-0,0,5.61122e-08,-0.0949193,-8.56817e-08,0.995485,0.0252377,-0,0,0,0,0,1
163,1765942298216,0.0241747,0.0172301,-0.00417916,0.927491,-0.0747582,-0.257245,-0.26076,0.0419862,-0,0,2.42144e-08,-0.00377065,-3.72529e-08,0.999993,0.0299928,-0,0,5.21541e-08,-0.0780684,1.11759e-07,0.996948,0.0252377,-0,0,0,0,0,1
164,1765942298249,0.0241747,0.0172301,-0.00417916,0.929666,-0.136547,-0.236961,-0.246831,0.0419862,-0,0,3.35276e-08,-0.0016045,-4.47035e-08,0.999999,0.0299928,-0,0,-3.35276e-08,-0.0362582,2.98023e-08,0.999342,0.0252377,-0,0,0,0,0,1
165,1765942298282,0.0241747,0.0172301,-0.00417916,0.923967,-0.197173,-0.206341,-0.25462,0.0419862,-0,0,4.09782e-08,0.00211231,8.9407e-08,0.999998,0.0299928,-0,0,7.07805e-08,0.0496417,-5.96047e-08,0.998767,0.0252377,-0,0,0,0,0,1
166,1765942298316,0.0241747,0.0172301,-0.00417916,0.907111,-0.251175,-0.169997,-0.291824,0.0419862,-0,0,-3.72529e-08,0.00791633,-7.45058e-08,0.999969,0.0299928,-0,0,-8.56817e-08,0.186387,0,0.982476,0.0252377,-0,0,0,0,0,1
167,1765942298349,0.0241747,0.0172301,-0.00417916,0.886864,-0.278407,-0.137099,-0.342294,0.0419862,-0,0,7.82311e-08,0.0113725,8.9407e-08,0.999935,0.0299928,-0,0,6.33299e-08,0.310297,-1.19209e-07,0.95064,0.0252377,-0,0,0,0,0,1
168,1765942298382,0.0241747,0.0172301,-0.00417916,0.87124,-0.288017,-0.11055,-0.381792,0.0419862,-0,0,-4.84288e-08,0.0148455,5.96047e-08,0.99989,0.0299928,-0,0,5.21541e-08,0.406134,-1.78814e-07,0.913814,0.0252377,-0,0,0,0,0,1
169,1765942298415,0.0241747,0.0172301,-0.00417916,0.86365,-0.292509,-0.0991103,-0.398401,0.0419862,-0,0,-2.23517e-08,0.0157248,5.96046e-08,0.999876,0.0299928,-0,0,4.47035e-08,0.442243,8.9407e-08,0.896896,0.0252377,-0,0,0,0,0,1
170,1765942298449,0.0241747,0.0172301,-0.00417916,0.860754,-0.294527,-0.0926496,-0.404688,0.0419862,-0,0,1.86264e-08,0.0157253,2.98023e-08,0.999876,0.0299928,-0,0,1.86265e-08,0.456158,2.98023e-08,0.889899,0.0252377,-0,0,0,0,0,1
171,1765942298482,0.0241747,0.0172301,-0.00417916,0.858697,-0.295525,-0.0868935,-0.409578,0.0419862,-0,0,-1.09896e-07,0.0157564,-5.96046e-08,0.999876,0.0299928,-0,0,1.00583e-07,0.461382,0,0.887201,0.0252377,-0,0,0,0,0,1
172,1765942298515,0.0241747,0.0172301,-0.00417916,0.857428,-0.296014,-0.0840697,-0.412463,0.0419862,-0,0,-6.33299e-08,0.0156186,2.98023e-08,0.999878,0.0299928,-0,0,8.9407e-08,0.46063,8.9407e-08,0.887592,0.0252377,-0,0,0,0,0,1
173,1765942298548,0.0241747,0.0172301,-0.00417916,0.860464,-0.295638,-0.0838801,-0.406403,0.0419862,-0,0,-3.91155e-08,0.0154697,-2.98023e-08,0.99988,0.0299928,-0,0,1.86265e-08,0.452969,5.96046e-08,0.891526,0.0252377,-0,0,0,0,0,1
174,1765942298582,0.0241747,0.0172301,-0.00417916,0.886271,-0.272577,-0.0991284,-0.36111,0.0419862,-0,0,-1.04308e-07,0.013445,1.19209e-07,0.99991,0.0299928,-0,0,4.84288e-08,0.330196,-1.78814e-07,0.943912,0.0252377,-0,0,0,0,0,1
175,1765942298615,0.0241747,0.0172301,-0.00417916,0.922981,-0.199305,-0.148729,-0.293705,0.0419862,-0,0,-3.72529e-09,0.00477855,-7.45058e-08,0.999989,0.0299928,-0,0,3.35276e-08,0.0825653,1.04308e-07,0.996586,0.0252377,-0,0,0,0,0,1
176,1765942298648,0.0241747,0.0172301,-0.00417916,0.93111,-0.0845345,-0.218106,-0.279855,0.0419862,-0,0,5.40167e-08,-0.00655353,7.45058e-09,0.999979,0.0299928,-0,0,-6.0536e-08,-0.11268,-1.49012e-08,0.993631,0.0252377,-0,0,0,0,0,1
177,1765942298681,0.0241747,0.0172301,-0.00417916,0.914756,0.00528991,-0.273643,-0.297175,0.0419862,-0,0,4.19095e-09,-0.012368,-6.51926e-09,0.999924,0.0299928,-0,0,9.31322e-09,-0.250019,4.98258e-08,0.968241,0.0252377,-0,0,0,0,0,1
178,1765942298715,0.0241747,0.0172301,-0.00417916,0.893423,0.071432,-0.308927,-0.318209,0.0419862,-0,0,1.49012e-08,-0.0121472,-1.08033e-07,0.999926,0.0299928,-0,0,4.47035e-08,-0.346328,5.96046e-08,0.938113,0.0252377,-0,0,0,0,0,1
179,1765942298748,0.0241747,0.0172301,-0.00417916,0.872621,0.119291,-0.325135,-0.344369,0.0419862,-0,0,4.09782e-08,-0.00821972,-1.41561e-07,0.999966,0.0299928,-0,0,-3.72529e-08,-0.412932,1.86265e-07,0.910762,0.0252377,-0,0,0,0,0,1
180,1765942298781,0.0241747,0.0172301,-0.00417916,0.852562,0.144515,-0.333535,-0.37551,0.0419862,-0,0,-2.23517e-08,-0.00146839,2.23517e-08,0.999999,0.0299928,-0,0,0,-0.474153,-9.68575e-08,0.880443,0.0252377,-0,0,0,0,0,1
181,1765942298815,0.0241747,0.0172301,-0.00417916,0.840921,0.155792,-0.327724,-0.401468,0.0419862,-0,0,4.09782e-08,-0.0265985,1.49012e-08,0.999646,0.0299928,-0,0,-7.45058e-09,-0.502827,-7.45058e-08,0.864387,0.0252377,-0,0,0,0,0,1
182,1765942298848,0.0241747,0.0172301,-0.00417916,0.83441,0.148516,-0.308277,-0.432052,0.0419862,-0,0,-9.31322e-08,-0.10032,1.93715e-07,0.994955,0.0299928,-0,0,-1.49012e-08,-0.489507,-1.04308e-07,0.872,0.0252377,-0,0,0,0,0,1
183,1765942298881,0.0241747,0.0172301,-0.00417916,0.825725,0.142117,-0.296077,-0.458606,0.0419862,-0,0,-1.49012e-08,-0.144073,4.47035e-08,0.989567,0.0299928,-0,0,0,-0.485851,-1.49012e-08,0.874041,0.0252377,-0,0,0,0,0,1
184,1765942298914,0.0241747,0.0172301,-0.00417916,0.82361,0.139127,-0.290476,-0.466834,0.0419862,-0,0,6.33299e-08,-0.168848,-2.23517e-08,0.985642,0.0299928,-0,0,2.98023e-08,-0.478061,5.21541e-08,0.878327,0.0252377,-0,0,0,0,0,1
185,1765942298948,0.0241747,0.0172301,-0.00417916,0.822547,0.136551,-0.291375,-0.468903,0.0419862,-0,0,3.72529e-08,-0.169677,-8.19564e-08,0.9855,0.0299928,-0,0,-5.96047e-08,-0.475788,8.19564e-08,0.87956,0.0252377,-0,0,0,0,0,1
